hr,red,datetime
3113,1696,2023-10-31 10:30:34.962668
3113,1696,2023-10-31 10:30:35.032794
3110,1694,2023-10-31 10:30:35.113167
3110,1694,2023-10-31 10:30:35.183308
3110,1694,2023-10-31 10:30:35.253890
3111,1694,2023-10-31 10:30:35.324224
3111,1694,2023-10-31 10:30:35.394361
3111,1694,2023-10-31 10:30:35.464918
3110,1694,2023-10-31 10:30:35.544994
3110,1693,2023-10-31 10:30:35.618899
3110,1694,2023-10-31 10:30:35.705617
3110,1694,2023-10-31 10:30:35.776154
3110,1694,2023-10-31 10:30:35.856351
3111,1695,2023-10-31 10:30:35.941896
3111,1696,2023-10-31 10:30:36.027192
3111,1695,2023-10-31 10:30:36.107473
3111,1695,2023-10-31 10:30:36.257784
3111,1695,2023-10-31 10:30:36.338267
3111,1695,2023-10-31 10:30:36.428607
3111,1695,2023-10-31 10:30:36.518878
3111,1695,2023-10-31 10:30:36.608949
3111,1695,2023-10-31 10:30:36.689491
3111,1696,2023-10-31 10:30:36.779567
3111,1696,2023-10-31 10:30:36.860543
3111,1696,2023-10-31 10:30:36.940557
3111,1696,2023-10-31 10:30:37.030794
3111,1696,2023-10-31 10:30:37.120806
3111,1696,2023-10-31 10:30:37.210806
3111,1696,2023-10-31 10:30:37.300806
3111,1696,2023-10-31 10:30:37.391685
3111,1696,2023-10-31 10:30:37.482519
3112,1697,2023-10-31 10:30:37.588043
3111,1697,2023-10-31 10:30:37.692691
3111,1696,2023-10-31 10:30:37.782899
3113,1698,2023-10-31 10:30:37.873074
3113,1698,2023-10-31 10:30:37.963629
3112,1697,2023-10-31 10:30:38.053970
3111,1697,2023-10-31 10:30:38.144130
3111,1697,2023-10-31 10:30:38.244731
3111,1697,2023-10-31 10:30:38.344988
3107,1694,2023-10-31 10:30:38.435214
3106,1694,2023-10-31 10:30:38.525407
3106,1693,2023-10-31 10:30:38.625906
3106,1693,2023-10-31 10:30:38.716071
3105,1693,2023-10-31 10:30:38.806399
3106,1693,2023-10-31 10:30:38.907360
3106,1694,2023-10-31 10:30:39.007252
3106,1694,2023-10-31 10:30:39.118452
3108,1696,2023-10-31 10:30:39.217619
3108,1696,2023-10-31 10:30:39.328211
3108,1696,2023-10-31 10:30:39.428571
3108,1696,2023-10-31 10:30:39.538771
3108,1696,2023-10-31 10:30:39.639259
3108,1696,2023-10-31 10:30:39.739318
3109,1696,2023-10-31 10:30:39.859741
3109,1697,2023-10-31 10:30:39.969894
3107,1696,2023-10-31 10:30:40.070426
3107,1695,2023-10-31 10:30:40.180824
3107,1695,2023-10-31 10:30:40.280987
3108,1696,2023-10-31 10:30:40.391489
3107,1696,2023-10-31 10:30:40.491821
3107,1695,2023-10-31 10:30:40.592014
3106,1695,2023-10-31 10:30:40.702590
3085,1587,2023-10-31 10:30:40.812860
2919,1546,2023-10-31 10:30:40.913099
2845,1564,2023-10-31 10:30:41.023376
2821,1617,2023-10-31 10:30:41.123820
2814,1642,2023-10-31 10:30:41.234062
2838,1625,2023-10-31 10:30:41.344310
2875,1594,2023-10-31 10:30:41.468401
3011,1434,2023-10-31 10:30:41.585313
3010,1433,2023-10-31 10:30:41.695337
3010,1433,2023-10-31 10:30:41.805519
3010,1433,2023-10-31 10:30:41.926071
3009,1433,2023-10-31 10:30:42.046350
3009,1433,2023-10-31 10:30:42.166588
3068,1459,2023-10-31 10:30:42.346342
3064,1458,2023-10-31 10:30:42.421701
3060,1456,2023-10-31 10:30:42.481824
3058,1455,2023-10-31 10:30:42.541884
3057,1460,2023-10-31 10:30:42.612537
3061,1472,2023-10-31 10:30:42.672890
3064,1478,2023-10-31 10:30:42.733037
3067,1482,2023-10-31 10:30:42.804152
3074,1489,2023-10-31 10:30:42.873758
3091,1532,2023-10-31 10:30:44.039407
3089,1530,2023-10-31 10:30:44.104284
3087,1529,2023-10-31 10:30:44.164844
3089,1530,2023-10-31 10:30:44.225184
3092,1532,2023-10-31 10:30:44.295313
3095,1534,2023-10-31 10:30:44.355875
3097,1536,2023-10-31 10:30:44.416141
3098,1537,2023-10-31 10:30:44.476438
3098,1537,2023-10-31 10:30:44.536956
3097,1537,2023-10-31 10:30:44.597242
3096,1535,2023-10-31 10:30:44.667447
3096,1535,2023-10-31 10:30:44.727613
3096,1535,2023-10-31 10:30:44.798168
3096,1535,2023-10-31 10:30:44.858337
3096,1535,2023-10-31 10:30:44.938716
3097,1536,2023-10-31 10:30:44.999229
3099,1537,2023-10-31 10:30:45.069500
3100,1538,2023-10-31 10:30:45.129712
3100,1538,2023-10-31 10:30:45.189871
3099,1537,2023-10-31 10:30:45.270268
3100,1537,2023-10-31 10:30:45.340695
3101,1539,2023-10-31 10:30:45.420961
3102,1540,2023-10-31 10:30:45.501565
3102,1541,2023-10-31 10:30:45.572387
3102,1541,2023-10-31 10:30:45.641982
3102,1542,2023-10-31 10:30:45.712159
3103,1542,2023-10-31 10:30:45.792702
3103,1542,2023-10-31 10:30:45.873875
3104,1543,2023-10-31 10:30:45.943224
