hr,red,datetime
3188,2010,2023-11-01 14:39:34.527829
3190,2010,2023-11-01 14:39:34.608410
3190,2010,2023-11-01 14:39:34.678629
3190,2010,2023-11-01 14:39:34.758861
3190,2011,2023-11-01 14:39:34.829033
3190,2010,2023-11-01 14:39:34.899608
3191,2010,2023-11-01 14:39:34.969937
3191,2010,2023-11-01 14:39:35.040090
3191,2010,2023-11-01 14:39:35.110706
3191,2010,2023-11-01 14:39:35.190944
3191,2010,2023-11-01 14:39:35.261140
3191,2010,2023-11-01 14:39:35.341264
3191,2011,2023-11-01 14:39:35.422888
3194,2010,2023-11-01 14:39:35.592275
3194,2010,2023-11-01 14:39:35.662369
3193,2010,2023-11-01 14:39:35.742702
3194,2010,2023-11-01 14:39:35.823272
3194,2010,2023-11-01 14:39:35.893408
3193,2010,2023-11-01 14:39:35.963571
3193,2010,2023-11-01 14:39:36.034570
3194,2010,2023-11-01 14:39:36.124503
3193,2009,2023-11-01 14:39:36.204670
3194,2008,2023-11-01 14:39:36.309745
3194,2008,2023-11-01 14:39:36.395443
3194,2008,2023-11-01 14:39:36.475686
3193,2008,2023-11-01 14:39:36.566080
3193,2008,2023-11-01 14:39:36.647183
3193,2008,2023-11-01 14:39:36.726760
3193,2008,2023-11-01 14:39:36.816940
3193,2008,2023-11-01 14:39:36.907659
3193,2008,2023-11-01 14:39:36.997676
3193,2007,2023-11-01 14:39:37.077666
3196,2007,2023-11-01 14:39:37.168380
3196,2007,2023-11-01 14:39:37.258712
3196,2007,2023-11-01 14:39:37.348656
3195,2007,2023-11-01 14:39:37.438741
3195,2007,2023-11-01 14:39:37.539325
3195,2007,2023-11-01 14:39:37.629624
3194,2007,2023-11-01 14:39:37.729954
3194,2007,2023-11-01 14:39:37.830425
3194,2007,2023-11-01 14:39:37.920682
3196,2006,2023-11-01 14:39:38.020877
3196,2006,2023-11-01 14:39:38.121124
3196,2006,2023-11-01 14:39:38.221656
3196,2006,2023-11-01 14:39:38.321921
3195,2006,2023-11-01 14:39:38.412127
3195,2006,2023-11-01 14:39:38.512707
3195,2006,2023-11-01 14:39:38.622979
3194,2006,2023-11-01 14:39:38.733185
3194,2005,2023-11-01 14:39:38.833371
3194,2005,2023-11-01 14:39:38.943878
3194,2005,2023-11-01 14:39:39.054235
3194,2005,2023-11-01 14:39:39.164408
3194,2005,2023-11-01 14:39:39.264992
3194,2005,2023-11-01 14:39:39.375260
3194,2005,2023-11-01 14:39:39.475465
3191,2003,2023-11-01 14:39:39.585617
3191,2004,2023-11-01 14:39:39.696188
3191,2004,2023-11-01 14:39:39.806535
3191,2004,2023-11-01 14:39:39.906750
3191,2004,2023-11-01 14:39:40.017273
3191,2004,2023-11-01 14:39:40.128105
3191,2004,2023-11-01 14:39:40.238636
3187,2002,2023-11-01 14:39:40.345814
3188,2002,2023-11-01 14:39:40.458456
3188,2003,2023-11-01 14:39:40.568807
3187,2002,2023-11-01 14:39:40.678959
3187,2002,2023-11-01 14:39:40.779507
3187,2002,2023-11-01 14:39:40.889869
3188,2002,2023-11-01 14:39:40.1000015
3188,2002,2023-11-01 14:39:41.100602
3187,2003,2023-11-01 14:39:41.210898
3187,2003,2023-11-01 14:39:41.324733
3187,2003,2023-11-01 14:39:41.431255
3188,2003,2023-11-01 14:39:41.541815
3188,2003,2023-11-01 14:39:41.652040
3188,2003,2023-11-01 14:39:41.762384
3188,2003,2023-11-01 14:39:41.874031
3189,2004,2023-11-01 14:39:41.983054
3189,2005,2023-11-01 14:39:43.299270
3189,2005,2023-11-01 14:39:43.403981
3189,2005,2023-11-01 14:39:43.558444
3189,2005,2023-11-01 14:39:43.618608
3190,2005,2023-11-01 14:39:43.678713
3190,2005,2023-11-01 14:39:43.739323
3189,2005,2023-11-01 14:39:43.789593
3189,2005,2023-11-01 14:39:43.840173
3189,2005,2023-11-01 14:39:43.899966
3189,2005,2023-11-01 14:39:43.960592
3189,2005,2023-11-01 14:39:44.021027
3190,2007,2023-11-01 14:39:44.100019
3191,2007,2023-11-01 14:39:44.171578
3191,2007,2023-11-01 14:39:44.232320
3191,2007,2023-11-01 14:39:44.292061
3191,2007,2023-11-01 14:39:44.342228
3191,2007,2023-11-01 14:39:44.402822
3191,2007,2023-11-01 14:39:44.463180
3191,2007,2023-11-01 14:39:44.534212
3191,2007,2023-11-01 14:39:44.593879
3191,2008,2023-11-01 14:39:44.654141
3191,2007,2023-11-01 14:39:44.724368
3191,2008,2023-11-01 14:39:44.804970
3191,2008,2023-11-01 14:39:44.865310
3191,2008,2023-11-01 14:39:44.935459
3191,2008,2023-11-01 14:39:44.995619
3195,2010,2023-11-01 14:39:45.055966
3195,2011,2023-11-01 14:39:45.127946
3195,2010,2023-11-01 14:39:45.206638
3195,2010,2023-11-01 14:39:45.277249
3195,2010,2023-11-01 14:39:45.358391
