hr,red,datetime
164,141,2023-11-01 14:45:53.429022
164,141,2023-11-01 14:45:54.638461
164,141,2023-11-01 14:45:54.743185
164,141,2023-11-01 14:45:54.840277
164,141,2023-11-01 14:45:54.940515
165,142,2023-11-01 14:45:55.045076
165,142,2023-11-01 14:45:55.150960
165,142,2023-11-01 14:45:55.251376
164,142,2023-11-01 14:45:55.351662
164,142,2023-11-01 14:45:55.451868
164,142,2023-11-01 14:45:55.552005
164,142,2023-11-01 14:45:55.662562
165,142,2023-11-01 14:45:55.772992
164,142,2023-11-01 14:45:55.873079
164,142,2023-11-01 14:45:56.028656
164,141,2023-11-01 14:45:56.088152
164,142,2023-11-01 14:45:56.158395
164,142,2023-11-01 14:45:56.218420
164,142,2023-11-01 14:45:56.278980
164,141,2023-11-01 14:45:56.339416
164,142,2023-11-01 14:45:56.399496
164,141,2023-11-01 14:45:56.459653
164,141,2023-11-01 14:45:56.520197
164,141,2023-11-01 14:45:56.580519
164,142,2023-11-01 14:45:56.641795
164,141,2023-11-01 14:45:56.701306
164,141,2023-11-01 14:45:56.761461
164,141,2023-11-01 14:45:56.821671
164,141,2023-11-01 14:45:56.881810
164,141,2023-11-01 14:45:56.942806
164,141,2023-11-01 14:45:57.002666
164,141,2023-11-01 14:45:57.062876
164,141,2023-11-01 14:45:57.123131
164,141,2023-11-01 14:45:57.187159
164,141,2023-11-01 14:45:57.253987
164,141,2023-11-01 14:45:57.334093
164,141,2023-11-01 14:45:57.404655
164,141,2023-11-01 14:45:57.474901
164,141,2023-11-01 14:45:57.545136
164,141,2023-11-01 14:45:57.625266
164,141,2023-11-01 14:45:57.695799
164,141,2023-11-01 14:45:57.766019
164,141,2023-11-01 14:45:57.836235
164,141,2023-11-01 14:45:57.906416
164,141,2023-11-01 14:45:57.977468
164,141,2023-11-01 14:45:58.047335
164,141,2023-11-01 14:45:58.127955
164,141,2023-11-01 14:45:58.198016
164,141,2023-11-01 14:45:58.268258
164,141,2023-11-01 14:45:58.348499
163,141,2023-11-01 14:45:58.418662
163,141,2023-11-01 14:45:58.489604
