hr,red,datetime
3405,2409,2023-10-31 10:57:48.849795
3436,2439,2023-10-31 10:57:48.950006
3429,2432,2023-10-31 10:57:49.050489
3430,2432,2023-10-31 10:57:49.150852
3435,2436,2023-10-31 10:57:49.241012
3440,2440,2023-10-31 10:57:49.331577
3439,2439,2023-10-31 10:57:49.431864
3438,2437,2023-10-31 10:57:49.532089
3440,2440,2023-10-31 10:57:49.632249
3453,2449,2023-10-31 10:57:49.732815
3452,2448,2023-10-31 10:57:49.835649
3452,2449,2023-10-31 10:57:49.943337
3452,2448,2023-10-31 10:57:50.053846
3451,2447,2023-10-31 10:57:50.154160
3449,2446,2023-10-31 10:57:50.264366
3446,2444,2023-10-31 10:57:50.374529
3419,2421,2023-10-31 10:57:50.485462
3414,2418,2023-10-31 10:57:50.585439
3409,2414,2023-10-31 10:57:50.685582
3406,2411,2023-10-31 10:57:50.786131
3402,2408,2023-10-31 10:57:50.896403
3399,2406,2023-10-31 10:57:51.006709
3396,2404,2023-10-31 10:57:51.117204
3397,2404,2023-10-31 10:57:51.228135
3427,2429,2023-10-31 10:57:51.327668
3419,2422,2023-10-31 10:57:51.438763
3412,2417,2023-10-31 10:57:51.538415
3409,2414,2023-10-31 10:57:51.648851
3408,2413,2023-10-31 10:57:51.758915
3408,2413,2023-10-31 10:57:51.859311
3408,2412,2023-10-31 10:57:51.969792
3437,2435,2023-10-31 10:57:52.079972
3438,2436,2023-10-31 10:57:52.190118
3439,2436,2023-10-31 10:57:52.300686
3440,2437,2023-10-31 10:57:52.410948
3441,2438,2023-10-31 10:57:52.531199
3444,2440,2023-10-31 10:57:52.686209
3448,2443,2023-10-31 10:57:52.746301
3452,2447,2023-10-31 10:57:52.806454
3461,2455,2023-10-31 10:57:52.877027
3461,2454,2023-10-31 10:57:52.937164
3460,2454,2023-10-31 10:57:53.017507
3460,2454,2023-10-31 10:57:53.077664
3461,2454,2023-10-31 10:57:53.148228
3462,2456,2023-10-31 10:57:53.208488
3464,2457,2023-10-31 10:57:53.268694
3465,2458,2023-10-31 10:57:53.338880
3466,2459,2023-10-31 10:57:53.399449
3467,2459,2023-10-31 10:57:53.469785
3468,2460,2023-10-31 10:57:53.549925
3469,2461,2023-10-31 10:57:53.630479
3471,2463,2023-10-31 10:57:53.710753
3471,2463,2023-10-31 10:57:53.780962
3470,2463,2023-10-31 10:57:53.851543
3470,2463,2023-10-31 10:57:53.921857
3470,2463,2023-10-31 10:57:54.002141
3469,2462,2023-10-31 10:57:54.072218
3467,2461,2023-10-31 10:57:54.142776
3466,2460,2023-10-31 10:57:54.213036
3465,2459,2023-10-31 10:57:54.293281
3465,2459,2023-10-31 10:57:54.373837
3465,2458,2023-10-31 10:57:54.454088
3465,2458,2023-10-31 10:57:54.534306
3466,2460,2023-10-31 10:57:54.604486
3431,2432,2023-10-31 10:57:54.675023
3424,2427,2023-10-31 10:57:54.745303
3421,2424,2023-10-31 10:57:54.816341
3420,2423,2023-10-31 10:57:54.896091
3417,2420,2023-10-31 10:57:54.966310
3423,2424,2023-10-31 10:57:56.236728
3431,2430,2023-10-31 10:57:56.306739
3436,2435,2023-10-31 10:57:56.390899
3438,2436,2023-10-31 10:57:56.457832
3436,2435,2023-10-31 10:57:56.527811
3434,2433,2023-10-31 10:57:56.608408
3433,2432,2023-10-31 10:57:56.688689
3434,2433,2023-10-31 10:57:56.759656
3435,2433,2023-10-31 10:57:56.828997
3461,2456,2023-10-31 10:57:56.919552
3465,2459,2023-10-31 10:57:56.999907
3466,2460,2023-10-31 10:57:57.079884
3465,2459,2023-10-31 10:57:57.150650
3462,2457,2023-10-31 10:57:57.220943
3460,2454,2023-10-31 10:57:57.301142
3457,2452,2023-10-31 10:57:57.372061
