hr,red,datetime
13434,5782,2023-11-01 14:33:06.548421
13434,5782,2023-11-01 14:33:06.608406
13434,5781,2023-11-01 14:33:06.678729
13434,5781,2023-11-01 14:33:06.748856
13433,5780,2023-11-01 14:33:06.809435
13431,5780,2023-11-01 14:33:06.879718
13428,5779,2023-11-01 14:33:06.939933
13414,5775,2023-11-01 14:33:07.010635
13413,5774,2023-11-01 14:33:07.080794
13412,5774,2023-11-01 14:33:07.150972
13413,5775,2023-11-01 14:33:07.231160
13412,5775,2023-11-01 14:33:07.301724
13411,5773,2023-11-01 14:33:07.372073
13411,5773,2023-11-01 14:33:07.452264
13411,5773,2023-11-01 14:33:07.522823
13412,5773,2023-11-01 14:33:07.593078
13413,5773,2023-11-01 14:33:07.663309
13413,5774,2023-11-01 14:33:07.733871
13413,5773,2023-11-01 14:33:07.817779
13412,5774,2023-11-01 14:33:07.894417
13413,5774,2023-11-01 14:33:07.974565
13413,5774,2023-11-01 14:33:08.045130
13413,5775,2023-11-01 14:33:08.125670
13413,5775,2023-11-01 14:33:08.205658
13413,5775,2023-11-01 14:33:08.286222
13413,5775,2023-11-01 14:33:08.356461
13413,5774,2023-11-01 14:33:08.426719
13413,5774,2023-11-01 14:33:08.506881
13413,5774,2023-11-01 14:33:08.577546
13414,5774,2023-11-01 14:33:08.657634
13414,5776,2023-11-01 14:33:08.738103
13413,5775,2023-11-01 14:33:08.808515
13413,5775,2023-11-01 14:33:08.878762
13414,5776,2023-11-01 14:33:08.949543
13415,5776,2023-11-01 14:33:09.039620
13415,5776,2023-11-01 14:33:09.129870
13416,5776,2023-11-01 14:33:09.220088
13416,5776,2023-11-01 14:33:09.310267
13417,5776,2023-11-01 14:33:09.400825
13417,5776,2023-11-01 14:33:09.481121
13423,5778,2023-11-01 14:33:09.581233
13424,5778,2023-11-01 14:33:09.672419
13424,5778,2023-11-01 14:33:09.752146
13424,5778,2023-11-01 14:33:09.832374
13423,5778,2023-11-01 14:33:10.052968
13423,5778,2023-11-01 14:33:10.133243
13423,5778,2023-11-01 14:33:10.213470
13423,5778,2023-11-01 14:33:10.293478
13436,5782,2023-11-01 14:33:10.383456
13437,5781,2023-11-01 14:33:10.474417
13438,5781,2023-11-01 14:33:10.564385
13439,5782,2023-11-01 14:33:10.665157
13440,5782,2023-11-01 14:33:10.755217
13440,5782,2023-11-01 14:33:10.845395
13440,5783,2023-11-01 14:33:10.935565
13440,5782,2023-11-01 14:33:11.026111
13441,5782,2023-11-01 14:33:11.116468
13449,5784,2023-11-01 14:33:11.216600
13450,5784,2023-11-01 14:33:11.307900
13451,5785,2023-11-01 14:33:11.407998
13451,5785,2023-11-01 14:33:11.508464
13452,5785,2023-11-01 14:33:11.618496
13452,5785,2023-11-01 14:33:11.728536
13452,5785,2023-11-01 14:33:11.838752
13452,5785,2023-11-01 14:33:11.938895
13458,5786,2023-11-01 14:33:12.039485
13459,5786,2023-11-01 14:33:12.149688
13456,5787,2023-11-01 14:33:13.445757
13456,5787,2023-11-01 14:33:13.540798
13456,5786,2023-11-01 14:33:13.630824
13455,5786,2023-11-01 14:33:13.731045
13455,5786,2023-11-01 14:33:13.821646
13455,5786,2023-11-01 14:33:13.911901
13455,5786,2023-11-01 14:33:14.002110
13442,5783,2023-11-01 14:33:14.118559
13442,5783,2023-11-01 14:33:14.222839
13442,5783,2023-11-01 14:33:14.323181
13443,5783,2023-11-01 14:33:14.417044
13444,5784,2023-11-01 14:33:14.523969
13444,5784,2023-11-01 14:33:14.624214
13445,5784,2023-11-01 14:33:14.734448
13445,5784,2023-11-01 14:33:14.845045
13433,5782,2023-11-01 14:33:14.955279
13434,5783,2023-11-01 14:33:15.065499
13434,5783,2023-11-01 14:33:15.175660
13435,5783,2023-11-01 14:33:15.286217
13434,5783,2023-11-01 14:33:15.396991
13432,5782,2023-11-01 14:33:15.517373
13430,5782,2023-11-01 14:33:15.617165
13425,5782,2023-11-01 14:33:15.727589
13424,5782,2023-11-01 14:33:15.837790
13422,5781,2023-11-01 14:33:15.937970
13420,5782,2023-11-01 14:33:16.038691
13419,5781,2023-11-01 14:33:16.148908
13418,5781,2023-11-01 14:33:16.249066
13416,5781,2023-11-01 14:33:16.359632
13416,5781,2023-11-01 14:33:16.459876
13413,5781,2023-11-01 14:33:16.570227
13413,5781,2023-11-01 14:33:16.715165
13413,5781,2023-11-01 14:33:16.785253
13414,5781,2023-11-01 14:33:16.845388
13414,5782,2023-11-01 14:33:16.905505
13414,5781,2023-11-01 14:33:16.976114
13414,5781,2023-11-01 14:33:17.036531
13414,5781,2023-11-01 14:33:17.096651
13414,5781,2023-11-01 14:33:17.157188
13413,5781,2023-11-01 14:33:17.217456
13413,5782,2023-11-01 14:33:17.287720
13413,5782,2023-11-01 14:33:17.349089
13408,5782,2023-11-01 14:33:17.418595
13408,5782,2023-11-01 14:33:17.488750
13408,5782,2023-11-01 14:33:17.558934
13408,5782,2023-11-01 14:33:17.619477
13408,5782,2023-11-01 14:33:17.689845
13408,5782,2023-11-01 14:33:17.749962
13408,5782,2023-11-01 14:33:17.810555
13409,5782,2023-11-01 14:33:17.880826
13410,5782,2023-11-01 14:33:17.961386
13410,5782,2023-11-01 14:33:18.041660
13411,5782,2023-11-01 14:33:18.111929
13411,5782,2023-11-01 14:33:18.182156
13406,5782,2023-11-01 14:33:18.275455
13407,5782,2023-11-01 14:33:18.342865
13408,5782,2023-11-01 14:33:18.413206
13409,5783,2023-11-01 14:33:18.493382
13409,5783,2023-11-01 14:33:18.564033
13410,5783,2023-11-01 14:33:18.644300
13411,5783,2023-11-01 14:33:18.724451
13411,5784,2023-11-01 14:33:18.794609
13412,5784,2023-11-01 14:33:18.875181
13413,5784,2023-11-01 14:33:18.945518
13414,5783,2023-11-01 14:33:19.015718
13414,5784,2023-11-01 14:33:19.086593
13422,5786,2023-11-01 14:33:19.159108
13422,5786,2023-11-01 14:33:19.236790
13423,5786,2023-11-01 14:33:19.327489
13424,5786,2023-11-01 14:33:19.407353
13424,5786,2023-11-01 14:33:19.487849
13425,5786,2023-11-01 14:33:19.578093
13425,5787,2023-11-01 14:33:19.658571
13427,5787,2023-11-01 14:33:19.738947
13427,5787,2023-11-01 14:33:19.829085
13427,5787,2023-11-01 14:33:19.910379
13436,5790,2023-11-01 14:33:20.003152
13437,5790,2023-11-01 14:33:20.090121
13438,5790,2023-11-01 14:33:20.180746
13439,5791,2023-11-01 14:33:20.260954
13439,5791,2023-11-01 14:33:20.341219
13440,5790,2023-11-01 14:33:20.422389
13441,5790,2023-11-01 14:33:20.501963
13441,5791,2023-11-01 14:33:20.592375
13442,5791,2023-11-01 14:33:20.672489
13441,5791,2023-11-01 14:33:20.763365
13444,5791,2023-11-01 14:33:20.845945
13445,5791,2023-11-01 14:33:20.934458
13445,5791,2023-11-01 14:33:21.014108
13446,5792,2023-11-01 14:33:21.114354
13445,5792,2023-11-01 14:33:21.204392
13443,5792,2023-11-01 14:33:21.304375
13441,5791,2023-11-01 14:33:21.405176
13440,5791,2023-11-01 14:33:21.505348
13439,5791,2023-11-01 14:33:21.595529
13447,5792,2023-11-01 14:33:21.696012
13445,5792,2023-11-01 14:33:21.796293
13442,5792,2023-11-01 14:33:21.886501
13441,5792,2023-11-01 14:33:21.976686
13440,5791,2023-11-01 14:33:22.080881
13438,5791,2023-11-01 14:33:22.187624
13438,5791,2023-11-01 14:33:22.287757
13437,5791,2023-11-01 14:33:22.398321
13446,5792,2023-11-01 14:33:22.508553
13444,5792,2023-11-01 14:33:22.608925
13443,5791,2023-11-01 14:33:22.719393
13441,5791,2023-11-01 14:33:22.819653
13441,5791,2023-11-01 14:33:22.919859
13440,5791,2023-11-01 14:33:23.020039
13440,5791,2023-11-01 14:33:23.130609
13451,5793,2023-11-01 14:33:23.255587
