hr,red,datetime
159,137,2023-11-01 12:33:48.307497
159,138,2023-11-01 12:33:48.387643
159,137,2023-11-01 12:33:48.458205
159,137,2023-11-01 12:33:48.528469
159,138,2023-11-01 12:33:48.608898
159,137,2023-11-01 12:33:48.678799
159,137,2023-11-01 12:33:48.749299
159,137,2023-11-01 12:33:48.819557
159,137,2023-11-01 12:33:48.909970
159,137,2023-11-01 12:33:48.979954
159,137,2023-11-01 12:33:49.061062
159,137,2023-11-01 12:33:49.141195
159,138,2023-11-01 12:33:49.211055
159,137,2023-11-01 12:33:49.291547
159,138,2023-11-01 12:33:49.361686
159,138,2023-11-01 12:33:49.442056
159,137,2023-11-01 12:33:49.512251
159,137,2023-11-01 12:33:49.597889
159,137,2023-11-01 12:33:49.683068
159,137,2023-11-01 12:33:49.753211
159,137,2023-11-01 12:33:49.823360
159,137,2023-11-01 12:33:49.907603
159,137,2023-11-01 12:33:49.984301
159,137,2023-11-01 12:33:50.074924
159,137,2023-11-01 12:33:50.165350
